,DOM_MW,hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,lag1,lag2,lag3,prediction,isFuture,pred
2018-09-09 01:00:00,,1,6,3,9,2018,252,9,36,7869.0,11707.0,8661.0,,True,9353.399
2018-09-09 02:00:00,,2,6,3,9,2018,252,9,36,7506.0,11024.0,8207.0,,True,9118.369
2018-09-09 03:00:00,,3,6,3,9,2018,252,9,36,7247.0,10534.0,7884.0,,True,8893.718
2018-09-09 04:00:00,,4,6,3,9,2018,252,9,36,7116.0,10155.0,7680.0,,True,8761.076
2018-09-09 05:00:00,,5,6,3,9,2018,252,9,36,7135.0,9964.0,7591.0,,True,8755.236
2018-09-09 06:00:00,,6,6,3,9,2018,252,9,36,7226.0,9889.0,7678.0,,True,8780.93
2018-09-09 07:00:00,,7,6,3,9,2018,252,9,36,7408.0,9903.0,7792.0,,True,9126.324
2018-09-09 08:00:00,,8,6,3,9,2018,252,9,36,7625.0,10219.0,8054.0,,True,9570.013
2018-09-09 09:00:00,,9,6,3,9,2018,252,9,36,8181.0,11112.0,8669.0,,True,10004.202
2018-09-09 10:00:00,,10,6,3,9,2018,252,9,36,8570.0,12151.0,9255.0,,True,10187.866
2018-09-09 11:00:00,,11,6,3,9,2018,252,9,36,8772.0,12900.0,9594.0,,True,10632.505
2018-09-09 12:00:00,,12,6,3,9,2018,252,9,36,8980.0,13613.0,9792.0,,True,11207.753
2018-09-09 13:00:00,,13,6,3,9,2018,252,9,36,9210.0,14138.0,10184.0,,True,11470.951
2018-09-09 14:00:00,,14,6,3,9,2018,252,9,36,9332.0,14458.0,10328.0,,True,11526.332
2018-09-09 15:00:00,,15,6,3,9,2018,252,9,36,9535.0,14595.0,10425.0,,True,11682.28
2018-09-09 16:00:00,,16,6,3,9,2018,252,9,36,9663.0,14705.0,10594.0,,True,11783.772
2018-09-09 17:00:00,,17,6,3,9,2018,252,9,36,9882.0,14550.0,10725.0,,True,12084.302
2018-09-09 18:00:00,,18,6,3,9,2018,252,9,36,10017.0,14341.0,10788.0,,True,12178.839
2018-09-09 19:00:00,,19,6,3,9,2018,252,9,36,10030.0,13844.0,10599.0,,True,12139.08
2018-09-09 20:00:00,,20,6,3,9,2018,252,9,36,10338.0,13415.0,10619.0,,True,12278.096
2018-09-09 21:00:00,,21,6,3,9,2018,252,9,36,10412.0,13101.0,10603.0,,True,12341.8545
2018-09-09 22:00:00,,22,6,3,9,2018,252,9,36,9789.0,12173.0,9911.0,,True,11567.311
2018-09-09 23:00:00,,23,6,3,9,2018,252,9,36,9008.0,11073.0,9033.0,,True,10996.267
2018-09-10 00:00:00,,0,0,3,9,2018,253,10,37,8275.0,10086.0,8185.0,,True,9326.331
2018-09-10 01:00:00,,1,0,3,9,2018,253,10,37,7734.0,9339.0,7609.0,,True,8862.787
2018-09-10 02:00:00,,2,0,3,9,2018,253,10,37,7417.0,8815.0,7249.0,,True,8525.281
2018-09-10 03:00:00,,3,0,3,9,2018,253,10,37,7296.0,8516.0,7052.0,,True,8314.913
2018-09-10 04:00:00,,4,0,3,9,2018,253,10,37,7264.0,8406.0,7034.0,,True,8136.5117
2018-09-10 05:00:00,,5,0,3,9,2018,253,10,37,7429.0,8547.0,7164.0,,True,8341.525
2018-09-10 06:00:00,,6,0,3,9,2018,253,10,37,7993.0,9065.0,7763.0,,True,8948.848
2018-09-10 07:00:00,,7,0,3,9,2018,253,10,37,8973.0,9990.0,8700.0,,True,9780.755
2018-09-10 08:00:00,,8,0,3,9,2018,253,10,37,9445.0,10356.0,9111.0,,True,10147.543
2018-09-10 09:00:00,,9,0,3,9,2018,253,10,37,9592.0,10812.0,9382.0,,True,10512.595
2018-09-10 10:00:00,,10,0,3,9,2018,253,10,37,9751.0,11452.0,9697.0,,True,10887.992
2018-09-10 11:00:00,,11,0,3,9,2018,253,10,37,10053.0,12039.0,9931.0,,True,11395.904
2018-09-10 12:00:00,,12,0,3,9,2018,253,10,37,10242.0,12661.0,10201.0,,True,11850.218
2018-09-10 13:00:00,,13,0,3,9,2018,253,10,37,10421.0,13202.0,10366.0,,True,12176.892
2018-09-10 14:00:00,,14,0,3,9,2018,253,10,37,10520.0,13846.0,10620.0,,True,12437.191
2018-09-10 15:00:00,,15,0,3,9,2018,253,10,37,10532.0,14298.0,10952.0,,True,12528.724
2018-09-10 16:00:00,,16,0,3,9,2018,253,10,37,10530.0,14645.0,11245.0,,True,12702.408
2018-09-10 17:00:00,,17,0,3,9,2018,253,10,37,10612.0,14806.0,11550.0,,True,12786.139
2018-09-10 18:00:00,,18,0,3,9,2018,253,10,37,10647.0,14699.0,11695.0,,True,12902.353
2018-09-10 19:00:00,,19,0,3,9,2018,253,10,37,10631.0,14162.0,11478.0,,True,12762.49
2018-09-10 20:00:00,,20,0,3,9,2018,253,10,37,11021.0,13810.0,11315.0,,True,12856.026
2018-09-10 21:00:00,,21,0,3,9,2018,253,10,37,10951.0,13401.0,11173.0,,True,12825.089
2018-09-10 22:00:00,,22,0,3,9,2018,253,10,37,10270.0,12426.0,10325.0,,True,12064.93
2018-09-10 23:00:00,,23,0,3,9,2018,253,10,37,9397.0,11203.0,9263.0,,True,10982.745
2018-09-11 00:00:00,,0,1,3,9,2018,254,11,37,8592.0,10113.0,8347.0,,True,9262.085
2018-09-11 01:00:00,,1,1,3,9,2018,254,11,37,8122.0,9254.0,7780.0,,True,8788.378
2018-09-11 02:00:00,,2,1,3,9,2018,254,11,37,7800.0,8810.0,7424.0,,True,8571.387
2018-09-11 03:00:00,,3,1,3,9,2018,254,11,37,7528.0,8484.0,7206.0,,True,8167.31
2018-09-11 04:00:00,,4,1,3,9,2018,254,11,37,7449.0,8321.0,7154.0,,True,8167.31
2018-09-11 05:00:00,,5,1,3,9,2018,254,11,37,7641.0,8455.0,7338.0,,True,8213.741
2018-09-11 06:00:00,,6,1,3,9,2018,254,11,37,8235.0,8967.0,7887.0,,True,8992.82
2018-09-11 07:00:00,,7,1,3,9,2018,254,11,37,9323.0,10045.0,8887.0,,True,9829.894
2018-09-11 08:00:00,,8,1,3,9,2018,254,11,37,9776.0,10561.0,9328.0,,True,10296.122
2018-09-11 09:00:00,,9,1,3,9,2018,254,11,37,9981.0,10951.0,9566.0,,True,10714.167
2018-09-11 10:00:00,,10,1,3,9,2018,254,11,37,10194.0,11576.0,9888.0,,True,11041.164
2018-09-11 11:00:00,,11,1,3,9,2018,254,11,37,10394.0,12291.0,10234.0,,True,11561.252
2018-09-11 12:00:00,,12,1,3,9,2018,254,11,37,10549.0,13069.0,10695.0,,True,12035.902
2018-09-11 13:00:00,,13,1,3,9,2018,254,11,37,10853.0,13830.0,11016.0,,True,12368.854
2018-09-11 14:00:00,,14,1,3,9,2018,254,11,37,11218.0,14566.0,11450.0,,True,12599.002
2018-09-11 15:00:00,,15,1,3,9,2018,254,11,37,11535.0,15219.0,11962.0,,True,12820.191
2018-09-11 16:00:00,,16,1,3,9,2018,254,11,37,11728.0,15762.0,12360.0,,True,12995.961
2018-09-11 17:00:00,,17,1,3,9,2018,254,11,37,11954.0,15988.0,12772.0,,True,13211.072
2018-09-11 18:00:00,,18,1,3,9,2018,254,11,37,12038.0,15911.0,12806.0,,True,13300.28
2018-09-11 19:00:00,,19,1,3,9,2018,254,11,37,11795.0,15342.0,12392.0,,True,13058.244
2018-09-11 20:00:00,,20,1,3,9,2018,254,11,37,12008.0,14869.0,12159.0,,True,13090.862
2018-09-11 21:00:00,,21,1,3,9,2018,254,11,37,11927.0,14484.0,11863.0,,True,12945.699
2018-09-11 22:00:00,,22,1,3,9,2018,254,11,37,11249.0,13271.0,10952.0,,True,12456.214
2018-09-11 23:00:00,,23,1,3,9,2018,254,11,37,10321.0,11947.0,9854.0,,True,11488.198
2018-09-12 00:00:00,,0,2,3,9,2018,255,12,37,9437.0,10727.0,8855.0,,True,9687.927
2018-09-12 01:00:00,,1,2,3,9,2018,255,12,37,8824.0,9821.0,8129.0,,True,9201.813
2018-09-12 02:00:00,,2,2,3,9,2018,255,12,37,8441.0,9231.0,7702.0,,True,8729.484
2018-09-12 03:00:00,,3,2,3,9,2018,255,12,37,8238.0,8873.0,7470.0,,True,8688.724
2018-09-12 04:00:00,,4,2,3,9,2018,255,12,37,8193.0,8612.0,7374.0,,True,8503.634
2018-09-12 05:00:00,,5,2,3,9,2018,255,12,37,8370.0,8717.0,7469.0,,True,8635.112
2018-09-12 06:00:00,,6,2,3,9,2018,255,12,37,8956.0,9314.0,8081.0,,True,9200.805
2018-09-12 07:00:00,,7,2,3,9,2018,255,12,37,10041.0,10323.0,9070.0,,True,10157.618
2018-09-12 08:00:00,,8,2,3,9,2018,255,12,37,10550.0,10782.0,9420.0,,True,10700.461
2018-09-12 09:00:00,,9,2,3,9,2018,255,12,37,10672.0,11426.0,9727.0,,True,11111.299
2018-09-12 10:00:00,,10,2,3,9,2018,255,12,37,10916.0,12105.0,10137.0,,True,11463.247
2018-09-12 11:00:00,,11,2,3,9,2018,255,12,37,11296.0,12993.0,10636.0,,True,12082.78
2018-09-12 12:00:00,,12,2,3,9,2018,255,12,37,11735.0,14020.0,11104.0,,True,12556.939
2018-09-12 13:00:00,,13,2,3,9,2018,255,12,37,12169.0,14932.0,11723.0,,True,12908.039
2018-09-12 14:00:00,,14,2,3,9,2018,255,12,37,12590.0,15735.0,12164.0,,True,13252.353
2018-09-12 15:00:00,,15,2,3,9,2018,255,12,37,13019.0,16381.0,12651.0,,True,13385.391
2018-09-12 16:00:00,,16,2,3,9,2018,255,12,37,13528.0,16901.0,13025.0,,True,13622.003
2018-09-12 17:00:00,,17,2,3,9,2018,255,12,37,13929.0,,13198.0,,True,13472.199
2018-09-12 18:00:00,,18,2,3,9,2018,255,12,37,14097.0,16949.0,13115.0,,True,13780.779
2018-09-12 19:00:00,,19,2,3,9,2018,255,12,37,13777.0,16276.0,12754.0,,True,13660.679
2018-09-12 20:00:00,,20,2,3,9,2018,255,12,37,13424.0,15711.0,12606.0,,True,13555.913
2018-09-12 21:00:00,,21,2,3,9,2018,255,12,37,13023.0,14973.0,12255.0,,True,13325.091
2018-09-12 22:00:00,,22,2,3,9,2018,255,12,37,12127.0,13839.0,11307.0,,True,12828.028
2018-09-12 23:00:00,,23,2,3,9,2018,255,12,37,10912.0,12386.0,10204.0,,True,11718.782
2018-09-13 00:00:00,,0,3,3,9,2018,256,13,37,9864.0,11166.0,9157.0,,True,10008.834
2018-09-13 01:00:00,,1,3,3,9,2018,256,13,37,9155.0,10233.0,8454.0,,True,9387.738
2018-09-13 02:00:00,,2,3,3,9,2018,256,13,37,8658.0,9584.0,7984.0,,True,8865.883
2018-09-13 03:00:00,,3,3,3,9,2018,256,13,37,8377.0,9194.0,7706.0,,True,8729.484
2018-09-13 04:00:00,,4,3,3,9,2018,256,13,37,8303.0,8960.0,7575.0,,True,8715.245
2018-09-13 05:00:00,,5,3,3,9,2018,256,13,37,8429.0,8977.0,7708.0,,True,8715.245
2018-09-13 06:00:00,,6,3,3,9,2018,256,13,37,9055.0,9488.0,8274.0,,True,9369.845
2018-09-13 07:00:00,,7,3,3,9,2018,256,13,37,10083.0,10441.0,9314.0,,True,10167.503
2018-09-13 08:00:00,,8,3,3,9,2018,256,13,37,10576.0,10890.0,9752.0,,True,10802.918
2018-09-13 09:00:00,,9,3,3,9,2018,256,13,37,10886.0,11192.0,10064.0,,True,11122.98
2018-09-13 10:00:00,,10,3,3,9,2018,256,13,37,11241.0,11519.0,10435.0,,True,11462.853
2018-09-13 11:00:00,,11,3,3,9,2018,256,13,37,11771.0,11857.0,10931.0,,True,12068.711
2018-09-13 12:00:00,,12,3,3,9,2018,256,13,37,12098.0,12158.0,11501.0,,True,12598.398
2018-09-13 13:00:00,,13,3,3,9,2018,256,13,37,12404.0,12427.0,11925.0,,True,12839.694
2018-09-13 14:00:00,,14,3,3,9,2018,256,13,37,12673.0,12583.0,12581.0,,True,13108.857
2018-09-13 15:00:00,,15,3,3,9,2018,256,13,37,13115.0,12632.0,13079.0,,True,13314.114
2018-09-13 16:00:00,,16,3,3,9,2018,256,13,37,13390.0,12658.0,13537.0,,True,13443.372
2018-09-13 17:00:00,,17,3,3,9,2018,256,13,37,13496.0,12647.0,13864.0,,True,13493.047
2018-09-13 18:00:00,,18,3,3,9,2018,256,13,37,13383.0,12498.0,13782.0,,True,13504.473
2018-09-13 19:00:00,,19,3,3,9,2018,256,13,37,13069.0,12330.0,13200.0,,True,13378.247
2018-09-13 20:00:00,,20,3,3,9,2018,256,13,37,13058.0,12473.0,12922.0,,True,13359.373
2018-09-13 21:00:00,,21,3,3,9,2018,256,13,37,12853.0,12350.0,12584.0,,True,13206.962
2018-09-13 22:00:00,,22,3,3,9,2018,256,13,37,11988.0,11654.0,11632.0,,True,12582.724
2018-09-13 23:00:00,,23,3,3,9,2018,256,13,37,10978.0,10766.0,10475.0,,True,11418.598
2018-09-14 00:00:00,,0,4,3,9,2018,257,14,37,10039.0,9744.0,9378.0,,True,9928.03
2018-09-14 01:00:00,,1,4,3,9,2018,257,14,37,9318.0,9014.0,8573.0,,True,9140.471
2018-09-14 02:00:00,,2,4,3,9,2018,257,14,37,8836.0,8601.0,8060.0,,True,8739.4375
2018-09-14 03:00:00,,3,4,3,9,2018,257,14,37,8520.0,8338.0,7780.0,,True,8450.841
2018-09-14 04:00:00,,4,4,3,9,2018,257,14,37,8334.0,8228.0,7625.0,,True,8381.936
2018-09-14 05:00:00,,5,4,3,9,2018,257,14,37,8464.0,8371.0,7653.0,,True,8450.841
2018-09-14 06:00:00,,6,4,3,9,2018,257,14,37,9015.0,8971.0,8281.0,,True,9186.256
2018-09-14 07:00:00,,7,4,3,9,2018,257,14,37,9982.0,9975.0,9262.0,,True,10157.618
2018-09-14 08:00:00,,8,4,3,9,2018,257,14,37,10425.0,10532.0,9748.0,,True,10648.902
2018-09-14 09:00:00,,9,4,3,9,2018,257,14,37,10757.0,10768.0,10133.0,,True,11002.759
2018-09-14 10:00:00,,10,4,3,9,2018,257,14,37,11169.0,11028.0,10700.0,,True,11382.084
2018-09-14 11:00:00,,11,4,3,9,2018,257,14,37,11880.0,11334.0,11290.0,,True,12023.966
2018-09-14 12:00:00,,12,4,3,9,2018,257,14,37,12532.0,11719.0,11862.0,,True,12688.29
2018-09-14 13:00:00,,13,4,3,9,2018,257,14,37,13087.0,12001.0,12472.0,,True,12974.697
2018-09-14 14:00:00,,14,4,3,9,2018,257,14,37,13430.0,12368.0,13072.0,,True,13384.802
2018-09-14 15:00:00,,15,4,3,9,2018,257,14,37,13701.0,12647.0,13547.0,,True,13407.121
2018-09-14 16:00:00,,16,4,3,9,2018,257,14,37,13999.0,12681.0,13900.0,,True,13510.646
2018-09-14 17:00:00,,17,4,3,9,2018,257,14,37,14103.0,12596.0,14091.0,,True,13582.289
2018-09-14 18:00:00,,18,4,3,9,2018,257,14,37,13997.0,12367.0,13922.0,,True,13595.023
2018-09-14 19:00:00,,19,4,3,9,2018,257,14,37,13458.0,12028.0,13139.0,,True,13451.654
2018-09-14 20:00:00,,20,4,3,9,2018,257,14,37,13005.0,12039.0,12747.0,,True,13277.926
2018-09-14 21:00:00,,21,4,3,9,2018,257,14,37,12604.0,11776.0,12340.0,,True,13051.379
2018-09-14 22:00:00,,22,4,3,9,2018,257,14,37,11863.0,11280.0,11502.0,,True,12379.482
2018-09-14 23:00:00,,23,4,3,9,2018,257,14,37,10957.0,10543.0,10621.0,,True,11361.599
2018-09-15 00:00:00,,0,5,3,9,2018,258,15,37,9983.0,9722.0,9659.0,,True,10051.368
2018-09-15 01:00:00,,1,5,3,9,2018,258,15,37,9222.0,9035.0,8911.0,,True,9289.16
2018-09-15 02:00:00,,2,5,3,9,2018,258,15,37,8720.0,8534.0,8353.0,,True,8828.365
2018-09-15 03:00:00,,3,5,3,9,2018,258,15,37,8317.0,8254.0,8013.0,,True,8587.622
2018-09-15 04:00:00,,4,5,3,9,2018,258,15,37,8076.0,8081.0,7804.0,,True,8419.8125
2018-09-15 05:00:00,,5,5,3,9,2018,258,15,37,8098.0,8078.0,7727.0,,True,8406.037
2018-09-15 06:00:00,,6,5,3,9,2018,258,15,37,8208.0,8203.0,7853.0,,True,8493.75
2018-09-15 07:00:00,,7,5,3,9,2018,258,15,37,8516.0,8506.0,8107.0,,True,8831.524
2018-09-15 08:00:00,,8,5,3,9,2018,258,15,37,8844.0,8785.0,8558.0,,True,9260.625
2018-09-15 09:00:00,,9,5,3,9,2018,258,15,37,9744.0,9521.0,9386.0,,True,10009.367
2018-09-15 10:00:00,,10,5,3,9,2018,258,15,37,10559.0,10365.0,10219.0,,True,10746.912
2018-09-15 11:00:00,,11,5,3,9,2018,258,15,37,11343.0,11064.0,11043.0,,True,11584.7
2018-09-15 12:00:00,,12,5,3,9,2018,258,15,37,12166.0,11727.0,11913.0,,True,12499.24
2018-09-15 13:00:00,,13,5,3,9,2018,258,15,37,12761.0,12347.0,12529.0,,True,12993.034
2018-09-15 14:00:00,,14,5,3,9,2018,258,15,37,13129.0,12856.0,13105.0,,True,13293.082
2018-09-15 15:00:00,,15,5,3,9,2018,258,15,37,13319.0,13127.0,13563.0,,True,13403.853
2018-09-15 16:00:00,,16,5,3,9,2018,258,15,37,13372.0,13371.0,13966.0,,True,13470.235
2018-09-15 17:00:00,,17,5,3,9,2018,258,15,37,13472.0,13505.0,14110.0,,True,13515.893
2018-09-15 18:00:00,,18,5,3,9,2018,258,15,37,13387.0,13589.0,13981.0,,True,13527.318
2018-09-15 19:00:00,,19,5,3,9,2018,258,15,37,13065.0,13264.0,13387.0,,True,13459.434
2018-09-15 20:00:00,,20,5,3,9,2018,258,15,37,12891.0,12982.0,13017.0,,True,13419.529
2018-09-15 21:00:00,,21,5,3,9,2018,258,15,37,12577.0,12706.0,12603.0,,True,13137.33
2018-09-15 22:00:00,,22,5,3,9,2018,258,15,37,11881.0,11958.0,11793.0,,True,12543.7705
2018-09-15 23:00:00,,23,5,3,9,2018,258,15,37,11030.0,11148.0,10924.0,,True,11732.573
2018-09-16 00:00:00,,0,6,3,9,2018,259,16,37,10141.0,10361.0,9943.0,,True,10129.279
2018-09-16 01:00:00,,1,6,3,9,2018,259,16,37,9343.0,9549.0,9151.0,,True,9519.857
2018-09-16 02:00:00,,2,6,3,9,2018,259,16,37,8816.0,9064.0,8589.0,,True,8985.271
2018-09-16 03:00:00,,3,6,3,9,2018,259,16,37,8320.0,8680.0,8184.0,,True,8823.315
2018-09-16 04:00:00,,4,6,3,9,2018,259,16,37,8124.0,8428.0,7953.0,,True,8593.49
2018-09-16 05:00:00,,5,6,3,9,2018,259,16,37,8105.0,8288.0,7854.0,,True,8433.222
2018-09-16 06:00:00,,6,6,3,9,2018,259,16,37,8153.0,8398.0,7864.0,,True,8524.387
2018-09-16 07:00:00,,7,6,3,9,2018,259,16,37,8394.0,8640.0,8027.0,,True,8811.63
2018-09-16 08:00:00,,8,6,3,9,2018,259,16,37,8653.0,9017.0,8320.0,,True,9179.624
2018-09-16 09:00:00,,9,6,3,9,2018,259,16,37,9435.0,9867.0,9081.0,,True,9879.518
2018-09-16 10:00:00,,10,6,3,9,2018,259,16,37,10269.0,10856.0,9875.0,,True,10804.887
2018-09-16 11:00:00,,11,6,3,9,2018,259,16,37,10914.0,11808.0,10472.0,,True,11441.856
2018-09-16 12:00:00,,12,6,3,9,2018,259,16,37,11616.0,12730.0,11043.0,,True,11933.357
2018-09-16 13:00:00,,13,6,3,9,2018,259,16,37,12250.0,13560.0,11542.0,,True,12297.218
2018-09-16 14:00:00,,14,6,3,9,2018,259,16,37,12729.0,14411.0,11901.0,,True,12582.838
2018-09-16 15:00:00,,15,6,3,9,2018,259,16,37,13100.0,14846.0,12150.0,,True,12661.416
2018-09-16 16:00:00,,16,6,3,9,2018,259,16,37,13384.0,14938.0,12355.0,,True,12748.095
2018-09-16 17:00:00,,17,6,3,9,2018,259,16,37,13503.0,15091.0,12443.0,,True,12815.316
2018-09-16 18:00:00,,18,6,3,9,2018,259,16,37,13352.0,15047.0,12340.0,,True,12830.374
2018-09-16 19:00:00,,19,6,3,9,2018,259,16,37,13192.0,14784.0,12062.0,,True,12779.946
2018-09-16 20:00:00,,20,6,3,9,2018,259,16,37,13128.0,14729.0,12103.0,,True,12760.155
2018-09-16 21:00:00,,21,6,3,9,2018,259,16,37,12780.0,14395.0,11888.0,,True,12709.178
2018-09-16 22:00:00,,22,6,3,9,2018,259,16,37,12000.0,13450.0,11047.0,,True,12105.9375
2018-09-16 23:00:00,,23,6,3,9,2018,259,16,37,10927.0,12292.0,10002.0,,True,11478.821
2018-09-17 00:00:00,,0,0,3,9,2018,260,17,38,9888.0,11208.0,9106.0,,True,9928.74
2018-09-17 01:00:00,,1,0,3,9,2018,260,17,38,9155.0,10454.0,8424.0,,True,9310.084
2018-09-17 02:00:00,,2,0,3,9,2018,260,17,38,8699.0,9925.0,7924.0,,True,8924.352
2018-09-17 03:00:00,,3,0,3,9,2018,260,17,38,8448.0,9631.0,7678.0,,True,8724.566
2018-09-17 04:00:00,,4,0,3,9,2018,260,17,38,8359.0,9485.0,7580.0,,True,8724.566
2018-09-17 05:00:00,,5,0,3,9,2018,260,17,38,8535.0,9633.0,7830.0,,True,8738.341
2018-09-17 06:00:00,,6,0,3,9,2018,260,17,38,9372.0,10297.0,8460.0,,True,9435.016
2018-09-17 07:00:00,,7,0,3,9,2018,260,17,38,10235.0,11365.0,9524.0,,True,10120.935
2018-09-17 08:00:00,,8,0,3,9,2018,260,17,38,10766.0,11874.0,10056.0,,True,10976.106
2018-09-17 09:00:00,,9,0,3,9,2018,260,17,38,10532.0,12162.0,10203.0,,True,11047.21
2018-09-17 10:00:00,,10,0,3,9,2018,260,17,38,11485.0,12525.0,10428.0,,True,11389.031
2018-09-17 11:00:00,,11,0,3,9,2018,260,17,38,11830.0,12889.0,10706.0,,True,11589.484
2018-09-17 12:00:00,,12,0,3,9,2018,260,17,38,12181.0,13085.0,10893.0,,True,11815.312
2018-09-17 13:00:00,,13,0,3,9,2018,260,17,38,12557.0,13172.0,11052.0,,True,11921.423
2018-09-17 14:00:00,,14,0,3,9,2018,260,17,38,12986.0,13192.0,11090.0,,True,12075.233
2018-09-17 15:00:00,,15,0,3,9,2018,260,17,38,13153.0,12947.0,11055.0,,True,12030.483
2018-09-17 16:00:00,,16,0,3,9,2018,260,17,38,13184.0,12864.0,11042.0,,True,11993.317
2018-09-17 17:00:00,,17,0,3,9,2018,260,17,38,13282.0,12794.0,11065.0,,True,12181.203
2018-09-17 18:00:00,,18,0,3,9,2018,260,17,38,13367.0,12787.0,11192.0,,True,12192.629
2018-09-17 19:00:00,,19,0,3,9,2018,260,17,38,13138.0,12710.0,11185.0,,True,12039.634
2018-09-17 20:00:00,,20,0,3,9,2018,260,17,38,13175.0,12833.0,11436.0,,True,12102.94
2018-09-17 21:00:00,,21,0,3,9,2018,260,17,38,12908.0,12510.0,11226.0,,True,12023.529
2018-09-17 22:00:00,,22,0,3,9,2018,260,17,38,12073.0,11775.0,10503.0,,True,11610.546
2018-09-17 23:00:00,,23,0,3,9,2018,260,17,38,10883.0,10864.0,9564.0,,True,10721.507
2018-09-18 00:00:00,,0,1,3,9,2018,261,18,38,9901.0,9948.0,8758.0,,True,9739.637
2018-09-18 01:00:00,,1,1,3,9,2018,261,18,38,9199.0,9226.0,8145.0,,True,9082.125
2018-09-18 02:00:00,,2,1,3,9,2018,261,18,38,8735.0,8762.0,7782.0,,True,8652.474
2018-09-18 03:00:00,,3,1,3,9,2018,261,18,38,8452.0,8545.0,7511.0,,True,8488.484
2018-09-18 04:00:00,,4,1,3,9,2018,261,18,38,8400.0,8469.0,7464.0,,True,8378.515
2018-09-18 05:00:00,,5,1,3,9,2018,261,18,38,8521.0,8607.0,7622.0,,True,8488.484
2018-09-18 06:00:00,,6,1,3,9,2018,261,18,38,9086.0,9264.0,8222.0,,True,9211.752
2018-09-18 07:00:00,,7,1,3,9,2018,261,18,38,10256.0,10420.0,9319.0,,True,10010.716
2018-09-18 08:00:00,,8,1,3,9,2018,261,18,38,10733.0,11024.0,9825.0,,True,10693.623
2018-09-18 09:00:00,,9,1,3,9,2018,261,18,38,10922.0,11184.0,9949.0,,True,10861.793
2018-09-18 10:00:00,,10,1,3,9,2018,261,18,38,11127.0,11412.0,10100.0,,True,10964.75
2018-09-18 11:00:00,,11,1,3,9,2018,261,18,38,11402.0,11648.0,10334.0,,True,11228.259
2018-09-18 12:00:00,,12,1,3,9,2018,261,18,38,11764.0,11926.0,10539.0,,True,11491.765
2018-09-18 13:00:00,,13,1,3,9,2018,261,18,38,12176.0,12135.0,10701.0,,True,11704.916
2018-09-18 14:00:00,,14,1,3,9,2018,261,18,38,12646.0,12279.0,10844.0,,True,11770.312
2018-09-18 15:00:00,,15,1,3,9,2018,261,18,38,13159.0,12356.0,10911.0,,True,11817.51
2018-09-18 16:00:00,,16,1,3,9,2018,261,18,38,13508.0,12411.0,10956.0,,True,11971.87
2018-09-18 17:00:00,,17,1,3,9,2018,261,18,38,13722.0,12563.0,11067.0,,True,12105.397
2018-09-18 18:00:00,,18,1,3,9,2018,261,18,38,13816.0,12627.0,11146.0,,True,12116.823
2018-09-18 19:00:00,,19,1,3,9,2018,261,18,38,13412.0,12613.0,11124.0,,True,12116.823
2018-09-18 20:00:00,,20,1,3,9,2018,261,18,38,13326.0,12871.0,11331.0,,True,12180.129
2018-09-18 21:00:00,,21,1,3,9,2018,261,18,38,13029.0,12633.0,11137.0,,True,12039.634
2018-09-18 22:00:00,,22,1,3,9,2018,261,18,38,12059.0,11833.0,10478.0,,True,11610.546
2018-09-18 23:00:00,,23,1,3,9,2018,261,18,38,11004.0,10854.0,9573.0,,True,10724.532
2018-09-19 00:00:00,,0,2,3,9,2018,262,19,38,9908.0,9927.0,8842.0,,True,9739.637
2018-09-19 01:00:00,,1,2,3,9,2018,262,19,38,9150.0,9237.0,8234.0,,True,9078.143
2018-09-19 02:00:00,,2,2,3,9,2018,262,19,38,8724.0,8822.0,7820.0,,True,8652.474
2018-09-19 03:00:00,,3,2,3,9,2018,262,19,38,8385.0,8574.0,7566.0,,True,8488.484
2018-09-19 04:00:00,,4,2,3,9,2018,262,19,38,8284.0,8495.0,7454.0,,True,8378.515
2018-09-19 05:00:00,,5,2,3,9,2018,262,19,38,8354.0,8632.0,7557.0,,True,8488.484
2018-09-19 06:00:00,,6,2,3,9,2018,262,19,38,8852.0,9263.0,8149.0,,True,9110.242
2018-09-19 07:00:00,,7,2,3,9,2018,262,19,38,9931.0,10376.0,9161.0,,True,9995.395
2018-09-19 08:00:00,,8,2,3,9,2018,262,19,38,10372.0,10923.0,9576.0,,True,10513.399
2018-09-19 09:00:00,,9,2,3,9,2018,262,19,38,10602.0,11101.0,9820.0,,True,10757.719
2018-09-19 10:00:00,,10,2,3,9,2018,262,19,38,11149.0,11283.0,10081.0,,True,10929.617
2018-09-19 11:00:00,,11,2,3,9,2018,262,19,38,11950.0,11569.0,10525.0,,True,11262.557
2018-09-19 12:00:00,,12,2,3,9,2018,262,19,38,12466.0,11948.0,10764.0,,True,11597.981
2018-09-19 13:00:00,,13,2,3,9,2018,262,19,38,13316.0,12232.0,10883.0,,True,11818.463
2018-09-19 14:00:00,,14,2,3,9,2018,262,19,38,14079.0,12413.0,11046.0,,True,11968.38
2018-09-19 15:00:00,,15,2,3,9,2018,262,19,38,14670.0,12491.0,11306.0,,True,12229.638
2018-09-19 16:00:00,,16,2,3,9,2018,262,19,38,15160.0,12571.0,11530.0,,True,12429.84
2018-09-19 17:00:00,,17,2,3,9,2018,262,19,38,15242.0,12646.0,11658.0,,True,12492.665
